City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
593,Frome,51.2283,-2.3221,41.04,81,13,4.34,GB,2022-04-02 20:11:04
594,Okha,53.5739,142.9478,13.06,94,76,5.03,RU,2022-04-02 20:12:05
595,Piacabucu,-10.4056,-36.4344,79.9,77,25,9.91,BR,2022-04-02 20:12:05
596,Plattsburgh,44.6995,-73.4529,48.42,29,0,5.75,US,2022-04-02 20:12:05
597,Alamor,-4.0181,-80.0197,69.03,86,94,3.33,EC,2022-04-02 20:12:06
598,Yankton,42.8711,-97.3973,60.12,26,20,17.27,US,2022-04-02 20:12:06
599,Guiyang,26.5833,106.7167,45.07,80,0,2.89,CN,2022-04-02 20:12:06
600,Contai,21.7786,87.7536,78.78,90,14,13.35,IN,2022-04-02 20:12:07
601,Nantucket,41.2835,-70.0995,55.51,40,0,16.11,US,2022-04-02 20:07:18
602,Leh,34.1667,77.5833,26.02,67,2,3.04,IN,2022-04-02 20:09:18
603,Chifeng,42.2683,118.9636,40.8,31,29,7.05,CN,2022-04-02 20:12:08
604,Vao,-22.6667,167.4833,79.03,87,80,19.22,NC,2022-04-02 20:12:08
605,Beloha,-25.1667,45.05,71.83,65,0,4.36,MG,2022-04-02 20:12:08
606,Udimskiy,61.1417,45.9144,16.54,95,100,5.44,RU,2022-04-02 20:12:08
607,Koppal,15.35,76.15,81.21,60,14,10.13,IN,2022-04-02 20:12:09
608,Igrejinha,-29.5744,-50.7903,76.68,63,75,4.0,BR,2022-04-02 20:09:13
609,Khani,41.9563,42.9566,56.77,82,22,8.93,GE,2022-04-02 20:12:09
610,Dakar,14.6937,-17.4441,72.48,83,24,15.52,SN,2022-04-02 20:12:10
611,Axim,4.8699,-2.2405,80.37,86,90,6.15,GH,2022-04-02 20:12:10
612,Ndele,8.4109,20.6473,86.18,19,50,0.92,CF,2022-04-02 20:12:10
613,Maragogi,-9.0122,-35.2225,80.11,76,14,6.46,BR,2022-04-02 20:12:11
614,Blairmore,49.6,-114.4353,44.92,48,91,14.61,CA,2022-04-02 20:12:11
615,Zhongshan,21.3226,110.5829,58.53,83,76,6.64,CN,2022-04-02 20:12:12
616,Villablino,42.9393,-6.3194,28.65,94,25,4.29,ES,2022-04-02 20:12:12
617,Vondrozo,-22.8167,47.2833,63.3,98,7,2.66,MG,2022-04-02 20:12:12
618,Shimoda,34.6667,138.95,45.1,82,100,9.1,JP,2022-04-02 20:12:13
619,Venice,27.0998,-82.4543,83.26,90,0,10.36,US,2022-04-02 20:11:15
620,Morondava,-20.2833,44.2833,79.39,75,0,7.99,MG,2022-04-02 20:12:13
621,Niamey,13.5137,2.1098,92.5,12,100,2.19,NE,2022-04-02 20:12:14
622,Sungaipenuh,-2.0833,101.3833,62.08,87,92,1.63,ID,2022-04-02 20:07:19
623,Fenoarivo Atsinanana,-17.3667,49.4167,73.11,91,16,6.33,MG,2022-04-02 20:12:14
624,Foca,38.6703,26.7566,62.47,76,0,20.31,TR,2022-04-02 20:09:18
625,Antofagasta,-23.65,-70.4,67.28,67,2,7.56,CL,2022-04-02 20:12:15
626,Killybegs,54.6333,-8.45,42.49,74,8,8.03,IE,2022-04-02 20:12:15
627,Chicama,-7.8447,-79.1469,68.54,61,94,11.59,PE,2022-04-02 20:12:15
628,Whitianga,-36.8333,175.7,64.9,88,100,2.57,NZ,2022-04-02 20:12:16
629,Ola,59.5833,151.2833,13.24,81,100,5.53,RU,2022-04-02 20:12:16
630,Batticaloa,7.7102,81.6924,78.84,83,77,8.79,LK,2022-04-02 20:12:16
631,Savannah Bight,16.45,-85.85,81.27,80,0,23.6,HN,2022-04-02 20:12:17
632,Severnoye,56.3491,78.3619,27.09,97,100,5.06,RU,2022-04-02 20:12:17
633,Roswell,34.0232,-84.3616,65.68,42,75,4.61,US,2022-04-02 20:12:17
634,Dicabisagan,17.0818,122.4157,76.64,81,94,5.06,PH,2022-04-02 20:12:18
635,Tomatlan,19.9333,-105.25,89.87,33,2,10.2,MX,2022-04-02 20:12:18
636,Quatre Cocos,-20.2078,57.7625,74.08,86,100,16.8,MU,2022-04-02 20:12:18
637,Sigli,5.3848,95.9609,79.11,83,100,3.94,ID,2022-04-02 20:12:20
638,Voh,-20.9667,164.7,78.21,91,100,4.23,NC,2022-04-02 20:12:20
639,Braco Do Norte,-28.275,-49.1656,70.56,83,72,3.24,BR,2022-04-02 20:12:21
640,Ostrovnoy,68.0531,39.5131,15.85,92,80,15.43,RU,2022-04-02 20:12:21
641,Kyaikkami,16.08,97.5675,78.37,68,55,8.57,MM,2022-04-02 20:13:22
642,Halifax,44.6453,-63.5724,40.68,70,100,10.0,CA,2022-04-02 20:09:56
643,Nampula,-15.1165,39.2666,68.54,98,1,2.15,MZ,2022-04-02 20:13:23
644,Yerbogachen,61.2767,108.0108,5.54,97,96,6.11,RU,2022-04-02 20:12:12
645,Fujin,47.26,132.0322,35.2,63,7,9.15,CN,2022-04-02 20:13:23
646,Mandera,3.9366,41.867,90.57,28,92,11.52,KE,2022-04-02 20:10:40
647,Tual,-5.6667,132.75,82.0,65,100,4.72,ID,2022-04-02 20:13:24
648,Balakovo,52.0278,47.8007,50.76,75,100,13.58,RU,2022-04-02 20:13:24
649,Giyani,-23.3025,30.7187,74.23,60,0,4.54,ZA,2022-04-02 20:13:25
650,Colquechaca,-18.6667,-66.0167,41.41,63,91,6.11,BO,2022-04-02 20:13:25
651,Izhma,65.0083,53.9113,5.25,98,56,3.69,RU,2022-04-02 20:13:25
652,Bambanglipuro,-7.95,110.2833,76.1,86,96,2.37,ID,2022-04-02 20:13:26
653,Dumai,1.6833,101.45,73.98,98,69,3.65,ID,2022-04-02 20:13:26
654,Shasta Lake,40.6804,-122.3708,71.96,20,15,1.99,US,2022-04-02 20:13:26
655,Urambo,-5.0667,32.05,68.7,74,52,2.62,TZ,2022-04-02 20:13:27
656,Progreso,21.2833,-89.6667,98.71,49,94,11.63,MX,2022-04-02 20:13:27
657,Dunmore,41.4198,-75.6324,52.45,43,0,4.61,US,2022-04-02 20:13:27
658,Gagino,55.2314,45.0339,39.04,100,100,11.45,RU,2022-04-02 20:13:28
659,San Luis,-33.295,-66.3356,73.36,26,0,13.98,AR,2022-04-02 20:13:28
660,Mislinja,46.4411,15.1956,33.3,93,100,3.11,SI,2022-04-02 20:13:28
661,Nagtipunan,16.2167,121.6,72.03,98,98,1.68,PH,2022-04-02 20:13:29
662,Mount Isa,-20.7333,139.5,74.97,25,0,10.36,AU,2022-04-02 20:13:29
663,Alappuzha,9.49,76.3264,80.35,82,25,3.69,IN,2022-04-02 20:09:17
664,Deputatskiy,69.3,139.9,-20.99,100,100,2.01,RU,2022-04-02 20:13:29
665,Daugavpils,55.8833,26.5333,28.9,73,100,10.87,LV,2022-04-02 20:13:30
666,Mandalgovi,45.7625,106.2708,37.45,20,46,8.63,MN,2022-04-02 20:13:30
667,Koygorodok,60.445,50.9968,24.28,86,100,7.58,RU,2022-04-02 20:13:30
668,Clyde River,70.4692,-68.5914,14.45,91,100,6.35,CA,2022-04-02 20:13:31
669,Prince George,53.9166,-122.753,46.29,46,94,3.0,CA,2022-04-02 20:13:31
670,Saryg-Sep,51.5,95.6,22.44,96,100,1.86,RU,2022-04-02 20:13:31
671,Babu,24.4167,111.5167,50.0,86,1,3.15,CN,2022-04-02 20:13:32
672,Kirkenes,69.7271,30.0458,18.55,73,99,2.3,NO,2022-04-02 20:13:32
673,Angoche,-16.2325,39.9086,78.35,75,0,4.18,MZ,2022-04-02 20:13:32
674,Taperoa,-7.2075,-36.8267,81.91,55,65,14.7,BR,2022-04-02 20:13:33
675,Cervo,43.6702,-7.4101,49.96,67,8,8.59,ES,2022-04-02 20:11:40
676,Jumla,29.2747,82.1838,47.5,68,0,4.45,NP,2022-04-02 20:13:33
677,Mayuge,0.4597,33.4803,71.71,76,100,3.18,UG,2022-04-02 20:10:54
678,Nago,26.5881,127.9761,61.65,78,100,8.75,JP,2022-04-02 20:13:34
679,Malabo,3.75,8.7833,81.7,80,9,3.67,GQ,2022-04-02 20:13:34
680,Bembereke,10.2283,2.6634,90.36,20,99,1.5,BJ,2022-04-02 20:13:35
681,Gainesville,29.6516,-82.3248,63.91,88,75,8.05,US,2022-04-02 20:09:13
682,Kaeo,-35.1,173.7833,62.33,97,100,2.17,NZ,2022-04-02 20:13:35
683,Toamasina,-18.1667,49.3833,73.29,90,15,9.93,MG,2022-04-02 20:13:35
684,Qingdao,36.0986,120.3719,46.29,71,0,4.47,CN,2022-04-02 20:13:36
685,Canutama,-6.5339,-64.3831,69.69,99,100,1.72,BR,2022-04-02 20:13:36
686,Sayansk,54.1088,102.1648,30.9,90,100,11.59,RU,2022-04-02 20:13:36
687,Majene,-3.5403,118.9707,77.05,86,87,2.75,ID,2022-04-02 20:14:37
688,Hay River,60.8156,-115.7999,6.22,84,100,6.08,CA,2022-04-02 20:14:37
689,Marzuq,14.4,46.4667,70.45,36,1,5.7,YE,2022-04-02 20:14:37
690,Nioro,13.35,-15.75,81.73,34,8,13.4,GM,2022-04-02 20:14:38
