City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Houston,US,2022-03-30 01:42:41,29.7633,-95.3633,76.3,81,100,27.63
295,Kidodi,TZ,2022-03-30 01:43:04,-7.6036,37.0044,72.34,97,100,2.35
296,Paraguacu,BR,2022-03-30 01:43:05,-21.5472,-45.7375,65.3,90,0,3.22
297,Moose Factory,CA,2022-03-30 01:43:06,51.2585,-80.6094,15.8,48,0,3.44
298,Vavatenina,MG,2022-03-30 01:43:06,-17.4667,49.2,69.94,93,23,2.8
299,Sorrento,IT,2022-03-30 01:43:07,40.626,14.3744,56.66,79,75,8.05
300,Vostok,RU,2022-03-30 01:43:08,46.4856,135.8833,28.96,73,82,15.55
301,Nesbyen,NO,2022-03-30 01:43:08,60.5681,9.1027,21.0,99,74,3.44
302,Plattsburgh,US,2022-03-30 01:43:09,44.6995,-73.4529,29.16,43,0,11.5
303,Ilulissat,GL,2022-03-30 01:43:10,69.2167,-51.1,28.42,69,40,5.75
304,Luderitz,NA,2022-03-30 01:43:11,-26.6481,15.1594,61.81,87,51,11.27
305,Grand Gaube,MU,2022-03-30 01:43:12,-20.0064,57.6608,75.6,77,2,5.01
306,Sharjah,AE,2022-03-30 01:43:13,25.3573,55.4033,66.18,77,0,4.61
307,Nanortalik,GL,2022-03-30 01:43:14,60.1432,-45.2371,30.92,80,100,0.87
308,Superior,US,2022-03-30 01:43:14,46.7208,-92.1041,37.45,66,100,12.66
309,Paamiut,GL,2022-03-30 01:43:15,61.994,-49.6678,23.29,83,22,4.38
310,Tucuman,AR,2022-03-30 01:43:16,-26.8241,-65.2226,73.4,83,0,5.75
311,Broken Hill,AU,2022-03-30 01:43:17,-31.95,141.4333,65.91,55,86,18.41
312,Ranong,TH,2022-03-30 01:43:18,9.9658,98.6348,76.93,76,21,1.52
313,Ponta Do Sol,PT,2022-03-30 01:43:19,32.6667,-17.1,64.0,69,58,5.28
314,Poselki,RU,2022-03-30 01:43:20,53.1324,46.5031,34.2,99,100,6.58
315,Lagoa,PT,2022-03-30 01:43:21,39.05,-27.9833,60.22,94,100,8.88
316,Warrington,GB,2022-03-30 01:43:22,53.3925,-2.5802,48.45,88,75,5.75
317,Xichang,CN,2022-03-30 01:43:23,27.8964,102.2634,64.09,60,94,2.17
318,Ridgecrest,US,2022-03-30 01:42:14,35.6225,-117.6709,71.46,31,20,17.27
319,Grand-Santi,GF,2022-03-30 01:43:24,4.25,-54.3833,70.03,98,33,2.93
320,Chumikan,RU,2022-03-30 01:43:25,54.7183,135.315,28.33,81,100,15.03
321,San Quintin,MX,2022-03-30 01:44:25,30.4833,-115.95,58.57,77,0,17.83
322,Vigrestad,NO,2022-03-30 01:44:26,58.5667,5.7,33.58,59,96,7.56
323,Roald,NO,2022-03-30 01:44:27,62.5833,6.1333,32.76,69,8,6.91
324,Rize,TR,2022-03-30 01:44:27,40.9044,40.8949,31.44,62,100,9.78
325,Aketi,CD,2022-03-30 01:44:28,2.7388,23.7833,69.35,95,100,1.61
326,Shetpe,KZ,2022-03-30 01:44:28,44.1667,52.1167,39.45,58,2,21.3
327,Burnie,AU,2022-03-30 01:44:29,-41.0667,145.9167,67.39,48,84,2.8
328,Serenje,ZM,2022-03-30 01:44:30,-13.2325,30.2352,61.41,96,99,6.55
329,Trairi,BR,2022-03-30 01:44:31,-3.2778,-39.2689,75.6,92,100,8.03
330,Kajaani,FI,2022-03-30 01:44:31,64.2273,27.7285,19.45,86,100,6.91
331,Cortez,US,2022-03-30 01:44:32,37.3489,-108.5859,39.96,90,100,9.22
332,Ryotsu,JP,2022-03-30 01:44:32,38.0833,138.4333,55.96,70,21,8.77
333,Bay Roberts,CA,2022-03-30 01:43:08,47.5999,-53.2648,34.52,95,97,3.0
334,Talnakh,RU,2022-03-30 01:44:33,69.4865,88.3972,25.21,95,100,11.36
335,San Policarpo,PH,2022-03-30 01:44:35,12.1791,125.5072,82.31,81,78,10.87
336,Bardiyah,LY,2022-03-30 01:44:35,31.7561,25.0865,57.54,87,3,10.33
337,Itarema,BR,2022-03-30 01:44:36,-2.9248,-39.9167,75.54,91,100,11.3
338,Port Hedland,AU,2022-03-30 01:44:36,-20.3167,118.5667,89.65,51,6,12.66
339,Badnawar,IN,2022-03-30 01:44:37,23.0167,75.2167,76.19,28,9,6.76
340,Nisia Floresta,BR,2022-03-30 01:44:38,-6.0911,-35.2086,79.18,89,100,6.55
341,Rocha,UY,2022-03-30 01:44:38,-34.4833,-54.3333,64.22,94,100,18.7
342,Paramirim,BR,2022-03-30 01:44:39,-13.4425,-42.2389,70.11,74,96,3.98
343,Westport,US,2022-03-30 01:44:40,41.1415,-73.3579,35.56,36,0,10.36
344,Mirnyy,RU,2022-03-30 01:44:41,62.5353,113.9611,19.24,48,100,11.01
345,Weligama,LK,2022-03-30 01:44:41,5.9667,80.4167,79.27,83,3,1.74
346,Zhigalovo,RU,2022-03-30 01:44:42,54.8097,105.1578,19.44,84,47,1.41
347,Usogorsk,RU,2022-03-30 01:44:43,63.4106,48.6872,13.71,98,100,2.75
348,Poum,NC,2022-03-30 01:44:44,-20.2333,164.0167,82.17,83,87,13.0
349,Ustka,PL,2022-03-30 01:44:45,54.5805,16.8619,33.8,95,100,7.11
350,Bagan,RU,2022-03-30 01:44:45,54.1001,77.6646,22.15,94,100,21.32
351,Moerai,PF,2022-03-30 01:44:46,-22.4333,-151.3333,81.12,70,9,6.71
352,Maniitsoq,GL,2022-03-30 01:44:47,65.4167,-52.9,18.45,89,35,6.44
353,Oranjemund,NA,2022-03-30 01:44:47,-28.55,16.4333,62.67,94,100,8.88
354,Patnagarh,IN,2022-03-30 01:44:48,20.7167,83.15,84.33,15,96,1.36
355,Saint-Pierre,RE,2022-03-30 01:44:49,-21.3393,55.4781,75.29,83,100,16.11
356,Mahajanga,MG,2022-03-30 01:44:49,-15.7167,46.3167,73.42,94,40,4.61
357,Hualmay,PE,2022-03-30 01:44:50,-11.0964,-77.6139,69.75,87,94,9.06
358,Archidona,ES,2022-03-30 01:44:51,37.0965,-4.3887,51.4,91,100,2.73
359,Viransehir,TR,2022-03-30 01:44:51,37.2353,39.7631,46.74,60,69,7.74
360,Bagamer,HU,2022-03-30 01:44:52,47.4488,21.989,50.09,63,100,10.94
361,Nushki,PK,2022-03-30 01:44:53,29.5542,66.0215,56.82,19,0,2.46
362,Villazon,BO,2022-03-30 01:44:53,-22.0866,-65.5942,57.87,36,7,7.14
363,Labuhan,ID,2022-03-30 01:44:55,-6.8844,112.2051,82.99,76,80,3.36
364,Artigas,UY,2022-03-30 01:44:55,-30.4,-56.4667,72.46,85,54,5.48
365,Cayenne,GF,2022-03-30 01:44:56,4.9333,-52.3333,80.1,1,75,5.75
366,Lavrentiya,RU,2022-03-30 01:44:57,65.5833,-171.0,4.46,79,29,5.68
367,Melfort,CA,2022-03-30 01:45:57,52.8667,-104.6177,23.13,68,100,2.19
368,Gazojak,TM,2022-03-30 01:45:58,41.1875,61.4036,35.89,35,0,10.92
369,Nouadhibou,MR,2022-03-30 01:45:59,20.931,-17.0347,64.38,88,0,20.71
370,Osi,HU,2022-03-30 01:46:00,47.1472,18.1883,49.86,66,100,4.36
371,Terney,RU,2022-03-30 01:46:01,45.0503,136.6092,39.11,46,100,9.44
372,Douentza,ML,2022-03-30 01:46:01,14.9951,-2.9517,78.8,6,78,4.76
373,Santa Maria,BR,2022-03-30 01:44:46,-29.6842,-53.8069,72.7,94,0,4.61
374,Karpathos,GR,2022-03-30 01:46:03,35.507,27.2132,57.16,77,98,4.61
375,Bagru,IN,2022-03-30 01:46:04,26.8088,75.5423,79.14,15,0,5.95
376,Kpandae,GH,2022-03-30 01:46:05,8.4689,-0.0113,81.59,73,60,11.03
377,Razvilka,RU,2022-03-30 01:46:05,55.5917,37.7408,26.51,93,75,4.47
378,Honningsvag,NO,2022-03-30 01:46:06,70.9821,25.9704,29.95,86,75,24.16
379,Broome,US,2022-03-30 01:46:07,42.2506,-75.833,25.18,58,0,10.36
380,Aligudarz,IR,2022-03-30 01:46:08,33.4006,49.6949,41.74,28,0,4.76
381,Dolores,AR,2022-03-30 01:46:09,-36.3132,-57.6792,55.09,40,0,14.05
382,Oksbol,DK,2022-03-30 01:46:10,55.6268,8.2876,30.31,64,16,11.5
383,Ambilobe,MG,2022-03-30 01:46:10,-13.2,49.05,70.7,95,4,3.06
384,Vicuna,CL,2022-03-30 01:46:11,-30.0319,-70.7081,51.53,39,0,0.63
385,Sindhnur,IN,2022-03-30 01:46:12,15.7833,76.7667,83.28,43,6,6.8
386,Nuuk,GL,2022-03-30 01:46:13,64.1835,-51.7216,23.61,93,100,14.97
387,Baft,IR,2022-03-30 01:46:13,29.234,56.6057,47.93,21,0,2.91
388,Mbandaka,CD,2022-03-30 01:46:14,0.0487,18.2603,70.83,92,100,4.47
389,Lidkoping,SE,2022-03-30 01:46:15,58.5052,13.1577,23.02,60,0,3.15
390,Juneau,US,2022-03-30 01:45:37,58.3019,-134.4197,38.84,97,100,14.97
391,Taicheng,CN,2022-03-30 01:46:16,38.731,113.228,46.72,54,6,5.35
392,Aykhal,RU,2022-03-30 01:46:17,66.0,111.5,10.06,84,96,4.76
393,Hede,CN,2022-03-30 01:46:19,33.7681,120.2517,63.03,66,57,7.11
394,Tezu,IN,2022-03-30 01:46:20,27.9167,96.1667,77.27,44,99,1.48
395,Rosamorada,MX,2022-03-30 01:46:21,22.1222,-105.2058,67.1,63,47,1.34
396,Lowicz,PL,2022-03-30 01:46:21,52.1071,19.9453,37.18,80,100,6.8
397,Nyurba,RU,2022-03-30 01:46:22,63.2842,118.3319,15.55,87,99,7.02
398,Fort Nelson,CA,2022-03-30 01:46:23,58.8053,-122.7002,47.79,40,20,4.61
399,Lhokseumawe,ID,2022-03-30 01:46:24,5.1801,97.1507,82.42,76,68,3.89
400,Pontian Kecil,MY,2022-03-30 01:46:24,1.4801,103.3899,82.72,72,29,5.1
401,Hambantota,LK,2022-03-30 01:46:25,6.1241,81.1185,77.34,100,40,1.14
402,Miranda,CO,2022-03-30 01:46:26,3.2499,-76.2281,68.13,93,100,1.39
403,Marsh Harbour,BS,2022-03-30 01:46:27,26.5412,-77.0636,74.61,66,0,7.61
404,Weiser,US,2022-03-30 01:45:27,44.251,-116.9693,57.25,52,4,7.85
405,Evensk,RU,2022-03-30 01:46:28,61.95,159.2333,20.39,72,99,12.21
406,Haines Junction,CA,2022-03-30 01:46:30,60.7522,-137.5108,39.15,52,100,2.3
407,Koungou,YT,2022-03-30 01:46:31,-12.7336,45.2042,80.31,83,20,4.61
408,Tabuk,PH,2022-03-30 01:46:31,17.4189,121.4443,84.4,62,23,6.51
409,Gbongan,NG,2022-03-30 01:46:33,7.4667,4.35,75.25,95,40,2.42
410,Kondinskoye,RU,2022-03-30 01:46:33,59.6481,67.41,22.8,94,100,11.03
411,Pingdingshan,CN,2022-03-30 01:47:34,33.7385,113.3012,64.99,63,100,13.02
412,Sioux Lookout,CA,2022-03-30 01:47:26,50.1001,-91.917,32.07,64,100,9.22
413,Mwinilunga,ZM,2022-03-30 01:47:35,-11.7358,24.4293,61.32,98,100,2.8
414,Luancheng,CN,2022-03-30 01:47:36,37.8792,114.6517,46.56,81,100,6.71
415,Ati,TD,2022-03-30 01:47:37,13.2154,18.3353,71.46,5,60,12.26
416,Sirsi,IN,2022-03-30 01:47:38,14.6167,74.85,73.58,88,70,3.22
417,Manjacaze,MZ,2022-03-30 01:47:38,-24.7117,33.8828,63.57,93,0,4.63
418,Petropavlovsk-Kamchatskiy,RU,2022-03-30 01:47:39,53.0452,158.6483,34.39,48,0,11.18
419,Butajira,ET,2022-03-30 01:47:40,8.1167,38.3667,58.15,43,89,9.01
420,Ninghai,CN,2022-03-30 01:47:41,29.2892,121.4247,59.34,94,100,1.72
421,Mananara,MG,2022-03-30 01:47:41,-16.1667,49.7667,73.24,94,88,5.32
422,Galesong,ID,2022-03-30 01:47:42,-5.3166,119.3661,82.42,77,90,0.69
423,Bandarbeyla,SO,2022-03-30 01:47:43,9.4942,50.8122,78.96,78,52,11.77
424,Elizabeth City,US,2022-03-30 01:46:23,36.2946,-76.2511,39.99,61,96,2.33
425,Whitehorse,CA,2022-03-30 01:47:44,60.7161,-135.0538,37.02,81,100,8.05
426,Marsa Matruh,EG,2022-03-30 01:47:45,31.3525,27.2453,55.6,82,0,8.05
427,Kichera,RU,2022-03-30 01:47:45,55.9375,110.0997,17.71,75,6,2.53
428,Calama,CL,2022-03-30 01:44:07,-22.4667,-68.9333,57.69,26,0,6.91
429,Hasaki,JP,2022-03-30 01:47:46,35.7333,140.8333,63.0,77,93,14.12
430,Zeya,RU,2022-03-30 01:47:47,53.75,127.2667,28.2,48,0,11.88
431,Dwarka,IN,2022-03-30 01:47:48,22.2394,68.9678,78.1,82,1,11.21
432,Camana,PE,2022-03-30 01:47:48,-16.6228,-72.7111,69.64,83,39,7.72
433,Matagami,CA,2022-03-30 01:47:38,49.7502,-77.6328,12.31,67,0,2.3
434,Nefteyugansk,RU,2022-03-30 01:47:50,61.0998,72.6035,29.48,96,100,17.43
435,Pangkalanbuun,ID,2022-03-30 01:47:51,-2.6833,111.6167,88.65,58,99,2.06
436,Galle,LK,2022-03-30 01:47:52,6.0367,80.217,79.47,81,4,3.2
437,Puerto Leguizamo,CO,2022-03-30 01:47:52,-0.1934,-74.7819,71.01,98,100,2.01
438,Padang,ID,2022-03-30 01:47:53,-0.9492,100.3543,80.65,60,4,2.8
439,Andenes,NO,2022-03-30 01:47:54,69.3143,16.1194,30.18,80,20,32.21
440,Sale,MA,2022-03-30 01:47:54,34.0389,-6.8166,58.75,100,75,6.91
441,Upata,VE,2022-03-30 01:47:55,8.0086,-62.3989,71.42,80,100,5.77
442,Coromandel,BR,2022-03-30 01:47:56,-18.4733,-47.2003,65.82,75,8,2.44
443,Deputatskiy,RU,2022-03-30 01:47:57,69.3,139.9,-5.28,97,95,3.44
444,Killybegs,IE,2022-03-30 01:47:57,54.6333,-8.45,44.85,87,100,6.29
445,Linkou,CN,2022-03-30 01:47:58,45.3,130.2833,38.75,27,0,11.83
446,Beipiao,CN,2022-03-30 01:47:59,41.7919,120.7792,41.02,37,6,12.12
447,Berlevag,NO,2022-03-30 01:47:59,70.8578,29.0864,26.4,76,100,24.05
448,Bambanglipuro,ID,2022-03-30 01:48:00,-7.95,110.2833,84.11,70,23,1.83
449,Pa Sang,TH,2022-03-30 01:48:01,18.5262,98.9394,88.03,59,7,0.96
450,Valdosta,US,2022-03-30 01:48:01,30.8327,-83.2785,70.93,68,0,0.0
451,Dingle,PH,2022-03-30 01:48:02,10.9995,122.6711,86.65,61,100,12.73
452,Harrisonburg,US,2022-03-30 01:44:58,38.4496,-78.8689,40.03,64,0,0.0
453,Santarem,BR,2022-03-30 01:48:03,-2.4431,-54.7083,77.13,100,75,5.75
454,Belaya Gora,RU,2022-03-30 01:48:04,68.5333,146.4167,9.0,83,25,3.94
455,Raga,SS,2022-03-30 01:48:05,8.4596,25.678,74.07,15,14,3.78
456,Kahului,US,2022-03-30 01:44:03,20.8947,-156.47,84.22,62,40,19.57
457,Komsomolskiy,UZ,2022-03-30 01:49:06,40.4272,71.7189,38.12,81,4,4.61
458,Aqtobe,KZ,2022-03-30 01:49:07,50.2797,57.2072,33.89,86,0,31.32
459,Lucapa,AO,2022-03-30 01:49:08,-8.4192,20.7447,65.8,99,100,2.15
460,Plettenberg Bay,ZA,2022-03-30 01:49:08,-34.0527,23.3716,64.24,87,99,3.31
461,Porbandar,IN,2022-03-30 01:49:09,21.6422,69.6093,78.55,76,0,7.31
462,Kurdzhinovo,RU,2022-03-30 01:49:09,43.9884,40.9552,37.78,76,100,5.99
463,Havre-Saint-Pierre,CA,2022-03-30 01:49:10,50.2334,-63.5986,32.36,100,100,6.91
464,Limbang,MY,2022-03-30 01:49:11,4.75,115.0,84.31,68,100,2.01
465,Khovu-Aksy,RU,2022-03-30 01:49:12,51.1333,93.6,25.12,81,65,2.48
466,Sao Bernardo,BR,2022-03-30 01:49:13,-3.3614,-42.4178,73.83,98,100,1.92
467,Yulara,AU,2022-03-30 01:49:13,-25.2406,130.9889,85.84,20,100,10.36
468,Hindupur,IN,2022-03-30 01:49:14,13.8289,77.4933,79.92,61,6,8.9
469,Saint-Augustin,CA,2022-03-30 01:49:15,51.226,-58.6502,32.45,94,100,7.09
470,Muisne,EC,2022-03-30 01:49:16,0.6,-80.0333,77.13,89,100,1.12
471,Ust-Maya,RU,2022-03-30 01:49:17,60.4167,134.5333,21.18,77,99,9.24
472,Awjilah,LY,2022-03-30 01:49:18,29.1081,21.2869,58.48,64,36,7.63
473,Merrill,US,2022-03-30 01:49:19,45.1805,-89.6835,33.57,52,100,13.8
474,Riachao,BR,2022-03-30 01:49:19,-7.3619,-46.6172,72.95,92,100,1.16
475,Bo Phloi,TH,2022-03-30 01:49:20,14.3236,99.5161,83.44,67,60,1.59
476,Hazorasp,UZ,2022-03-30 01:49:21,41.3194,61.0742,31.84,34,0,10.74
477,Carnduff,CA,2022-03-30 01:49:22,49.1667,-101.8009,28.38,93,100,15.08
478,Kesan,TR,2022-03-30 01:49:22,40.8558,26.6303,48.43,88,1,8.14
479,Saint Anthony,US,2022-03-30 01:49:24,45.0205,-93.218,39.65,47,100,17.27
480,Hargeysa,SO,2022-03-30 01:49:24,9.56,44.065,61.39,44,7,11.83
481,Jantianon,PH,2022-03-30 01:49:25,9.4442,123.1657,83.8,67,28,6.35
482,Rodrigues Alves,BR,2022-03-30 01:49:26,-7.738,-72.6509,71.69,99,90,2.93
483,Dzilam Gonzalez,MX,2022-03-30 01:49:27,21.2833,-88.9333,79.05,59,65,11.86
484,Pacific Grove,US,2022-03-30 01:49:28,36.6177,-121.9166,62.38,87,100,8.05
485,Gizo,SB,2022-03-30 01:49:28,-8.103,156.8419,84.96,72,100,7.27
486,Panambi,BR,2022-03-30 01:49:29,-28.2925,-53.5017,75.18,69,87,4.99
487,Codrington,AU,2022-03-30 01:49:30,-38.2667,141.9667,61.54,78,86,14.03
488,Gunjur,GM,2022-03-30 01:49:31,13.2019,-16.7339,70.7,67,5,17.31
489,Saint-Francois,FR,2022-03-30 01:49:31,46.4154,3.9054,49.68,94,100,4.61
490,Portland,US,2022-03-30 01:48:22,45.5234,-122.6762,61.38,70,75,6.91
491,San Jose,US,2022-03-30 01:46:18,37.3394,-121.895,61.56,73,75,12.66
492,Qandala,SO,2022-03-30 01:49:33,11.472,49.8728,76.41,67,0,5.1
493,Halifax,CA,2022-03-30 01:46:53,44.6453,-63.5724,31.89,71,40,12.66
494,Severnoye,RU,2022-03-30 01:49:34,56.3491,78.3619,25.11,94,100,16.6
495,Mandiana,GN,2022-03-30 01:49:35,10.6333,-8.6833,82.74,30,41,4.29
496,Puerto Carreno,CO,2022-03-30 01:49:36,6.189,-67.4859,80.13,71,92,5.57
497,Santa Engracia,ES,2022-03-30 01:49:36,41.9406,-1.3245,49.14,80,97,6.91
498,Uncia,BO,2022-03-30 01:49:37,-18.467,-66.5685,50.54,38,1,3.42
499,Fairbanks,US,2022-03-30 01:49:38,64.8378,-147.7164,37.36,78,100,5.75
500,Sechura,PE,2022-03-30 01:49:39,-5.5569,-80.8222,72.88,74,45,14.74
501,San Vicente,AR,2022-03-30 01:50:39,-26.6167,-54.1333,68.4,84,0,2.44
502,Vao,NC,2022-03-30 01:50:40,-22.6667,167.4833,78.33,86,100,16.8
503,Oistins,BB,2022-03-30 01:50:41,13.0667,-59.5333,77.09,69,40,17.27
504,Am Timan,TD,2022-03-30 01:50:42,11.0297,20.2827,77.22,11,26,6.69
505,Chimbote,PE,2022-03-30 01:50:42,-9.0853,-78.5783,69.31,86,100,6.89
506,Cap-Aux-Meules,CA,2022-03-30 01:50:43,47.3821,-61.8597,28.45,100,100,12.66
507,Ukiah,US,2022-03-30 01:50:44,39.1502,-123.2078,61.84,75,0,9.22
508,Longhua,CN,2022-03-30 01:50:44,23.6137,114.1919,71.29,85,100,1.99
509,Krasnoarmeysk,RU,2022-03-30 01:50:45,51.0239,45.6969,37.02,88,100,17.18
510,Sambava,MG,2022-03-30 01:50:46,-14.2667,50.1667,74.25,90,9,6.29
511,Luan,CH,2022-03-30 01:50:47,46.3592,6.9759,45.32,67,100,3.0
512,Zalesovo,RU,2022-03-30 01:50:48,53.9939,84.7431,29.88,78,100,20.42
513,North Myrtle Beach,US,2022-03-30 01:47:52,33.816,-78.68,54.05,64,0,3.44
514,Isla Mujeres,MX,2022-03-30 01:50:49,21.2311,-86.731,78.17,72,2,16.84
515,Inhambane,MZ,2022-03-30 01:50:50,-23.865,35.3833,73.47,70,32,5.12
516,Fairfield,US,2022-03-30 01:46:06,41.2668,-73.3162,34.3,40,0,10.36
517,Faya,SA,2022-03-30 01:50:51,18.3851,42.4509,53.71,26,0,3.2
518,Pitimbu,BR,2022-03-30 01:50:52,-7.4706,-34.8086,79.39,80,100,8.88
519,Bure,ET,2022-03-30 01:50:52,10.7,37.0667,66.67,42,100,1.97
520,Jizan,SA,2022-03-30 01:50:53,17.3333,42.6667,76.14,25,0,2.86
521,Pisco,PE,2022-03-30 01:50:54,-13.7,-76.2167,66.25,77,0,13.8
522,Batagay-Alyta,RU,2022-03-30 01:50:54,67.8006,130.4114,4.28,77,98,2.8
523,Ilula,TZ,2022-03-30 01:50:55,-7.6766,36.0366,62.69,99,100,2.48
524,Fukue,JP,2022-03-30 01:50:56,32.6881,128.8419,62.96,94,75,9.22
525,Boende,CD,2022-03-30 01:50:56,-0.2167,20.8667,70.9,95,100,2.21
526,Albury,AU,2022-03-30 01:50:57,-36.0833,146.9167,79.32,80,0,5.75
527,Kaeo,NZ,2022-03-30 01:50:58,-35.1,173.7833,78.33,68,9,8.03
528,Rawson,AR,2022-03-30 01:46:13,-43.3002,-65.1023,49.46,68,69,32.7
529,Otane,NZ,2022-03-30 01:50:59,-39.8833,176.6333,70.02,81,99,4.68
530,Bubaque,GW,2022-03-30 01:50:59,11.2833,-15.8333,76.39,75,4,13.44
531,Kaminoyama,JP,2022-03-30 01:51:00,38.1539,140.2736,65.89,56,9,6.64
532,La Palma,US,2022-03-30 01:51:01,33.8464,-118.0467,66.15,69,20,12.66
533,Soja,JP,2022-03-30 01:47:17,34.6667,133.75,64.83,63,75,4.61
534,Polunochnoye,RU,2022-03-30 01:51:02,60.8697,60.4153,1.83,99,93,0.92
535,Basco,PH,2022-03-30 01:51:03,20.4487,121.9702,79.86,81,48,16.93
536,Santa Isabel,BR,2022-03-30 01:51:04,-23.3156,-46.2214,72.7,99,53,1.97
537,Zhigansk,RU,2022-03-30 01:51:05,66.7697,123.3711,9.1,82,87,5.26
538,Shirokiy,RU,2022-03-30 01:51:05,49.758,129.523,25.95,75,6,16.37
539,London,GB,2022-03-30 01:47:24,51.5085,-0.1257,47.26,92,100,4.61
540,Angoche,MZ,2022-03-30 01:51:07,-16.2325,39.9086,75.24,91,43,5.44
541,Itoman,JP,2022-03-30 01:51:07,26.1247,127.6694,73.78,92,75,12.66
542,Manicore,BR,2022-03-30 01:51:08,-5.8092,-61.3003,72.25,99,100,2.46
543,Aksarka,RU,2022-03-30 01:51:09,66.5606,67.7975,6.51,100,100,1.79
544,Seinajoki,FI,2022-03-30 01:51:10,62.7945,22.8282,23.9,67,75,6.91
545,Damghan,IR,2022-03-30 01:51:12,36.1683,54.348,45.57,44,0,2.89
546,Keti Bandar,PK,2022-03-30 01:52:12,24.1447,67.4497,77.86,78,0,7.7
547,Carauari,BR,2022-03-30 01:52:13,-4.8828,-66.8958,71.47,99,97,2.53
548,Sao Jose Da Coroa Grande,BR,2022-03-30 01:52:14,-8.8978,-35.1478,78.04,83,100,4.47
549,Burgeo,CA,2022-03-30 01:52:14,47.6167,-57.6152,31.28,79,100,4.12
550,Sao Felix Do Xingu,BR,2022-03-30 01:52:15,-6.6447,-51.995,71.01,99,99,0.56
551,Scarborough,GB,2022-03-30 01:49:25,54.2797,-0.4044,43.34,89,100,13.82
552,Chernushka,RU,2022-03-30 01:52:16,56.5072,56.0766,23.86,88,100,10.45
553,Griffith,US,2022-03-30 01:52:17,41.5284,-87.4237,42.06,50,100,20.71
554,Flin Flon,CA,2022-03-30 01:51:29,54.7682,-101.865,22.15,95,100,3.53
